Rank,Name,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
610,PERFECT DARK,1/1/2000,Action,1.55,0.75,0.16,0.06,2.52
611,GAME PARTY,1/1/2007,Misc,1.5,0.78,0,0.24,2.52
612,DRAGON WARRIOR,1/1/1986,Role-Playing,0.49,0,0.52,1.51,2.52
616,MARIO PARTY 2,1/1/1999,Misc,1.28,0.14,1.08,0.01,2.5
621,RESISTANCE 2,1/1/2008,Shooter,1.15,0.85,0.1,0.39,2.48
627,MARIO PARTY 4,1/1/2002,Misc,1.13,0.36,0.92,0.07,2.47
628,UDRAW STUDIO,1/1/2010,Misc,1.67,0.58,0,0.2,2.46
631,FINAL FANTASY TACTICS,1/1/1997,Role-Playing,0.93,0.12,1.34,0.06,2.45
632,TWISTED METAL 2,1/1/1996,Racing,2.12,0.25,0,0.07,2.44
633,HALO: COMBAT EVOLVED ANNIVERSARY,1/1/2011,Shooter,1.44,0.73,0.04,0.22,2.44
638,SONIC ADVENTURE,1/1/1998,Platform,1.26,0.61,0.46,0.08,2.42
642,CRASH BANDICOOT 3: WARPED,1/1/2001,Racing,22.08,10.5,8.52,1.68,42.78
642,ATV OFFROAD FURY,1/1/2001,Racing,2.07,0.26,0,0.08,2.41
642,DIDDY KONG RACING,1/1/2001,Racing,8.73,2.97,2.67,0.3,14.64
642,SUPER MARIO 64,1/1/2001,Racing,71.94,35.76,18.96,7.26,133.86
643,DINO CRISIS,1/1/1998,Action,0.81,0.76,0.7,0.14,2.41
647,TETRIS PLUS,1/1/1996,Puzzle,2.1,0.24,0,0.07,2.4
648,PRO WRESTLING,1/1/1987,Fighting,0.77,0.18,1.42,0.03,2.4
658,GUITAR HERO,1/1/2005,Misc,1.67,0.61,0.03,0.07,2.38
660,KINECT: DISNEYLAND ADVENTURES,1/1/2011,Misc,1.73,0.46,0.02,0.18,2.38
661,WCW/NWO REVENGE,1/1/1998,Fighting,1.94,0.39,0.03,0.02,2.38
662,BLOODBORNE,1/1/2015,Action,1,0.76,0.26,0.36,2.38
665,YU-GI-OH! THE DUELISTS OF THE ROSES,1/1/2001,Misc,1.16,0.91,0,0.3,2.38
671,KINECT SPORTS: SEASON TWO,1/1/2011,Sports,1.38,0.74,0.02,0.22,2.36
672,KIRBY'S DREAM LAND 2,1/1/1995,Platform,0.69,0.14,1.48,0.05,2.36
674,DONKEY KONG LAND II,1/1/1996,Platform,1.39,0.48,0.4,0.08,2.35
675,DRAGON WARRIOR MONSTERS,1/1/1998,Role-Playing,0,0,2.34,0.01,2.35
679,MY FITNESS COACH,1/1/2008,Sports,1.2,0.9,0,0.24,2.34
682,THE LEGEND OF ZELDA: MAJORA'S MASK 3D,1/1/2015,Action,1.14,0.54,0.47,0.17,2.32
684,JUST DANCE KIDS,1/1/2010,Misc,1.57,0.56,0,0.19,2.32
688,WARIOWARE TOUCHED!,1/1/2004,Puzzle,0.52,0.45,1.21,0.13,2.31
689,NEED FOR SPEED: HIGH STAKES,1/1/1999,Racing,1.58,0.64,0,0.09,2.31
691,COOL BOARDERS 3,1/1/1998,Sports,1.65,0.46,0.1,0.1,2.31
693,GUILD WARS 2,1/1/2012,Action,0.95,1.06,0,0.29,2.3
694,POKEMON RANGER: SHADOWS OF ALMIA,1/1/2008,Role-Playing,0.95,0.54,0.62,0.18,2.3
697,GOD OF WAR: ASCENSION,1/1/2013,Action,1.23,0.68,0.04,0.34,2.29
701,YOKAI WATCH BUSTERS,1/1/2015,Action,0,0,2.28,0,2.28
706,TOCA TOURING CAR CHAMPIONSHIP,1/1/1997,Racing,0.07,2,0.02,0.18,2.28
707,PAPER MARIO: STICKER STAR,1/1/2012,Role-Playing,1.12,0.39,0.64,0.12,2.27
709,SUPER MONKEY BALL: BANANA BLITZ,1/1/2006,Misc,1.07,0.92,0.04,0.24,2.27
710,KIRBY: NIGHTMARE IN DREAM LAND,1/1/2002,Platform,1.22,0.1,0.91,0.04,2.27
711,WARIO LAND 4,1/1/2001,Platform,0.9,0.73,0.54,0.09,2.26
716,ONIMUSHA 2: SAMURAI'S DESTINY,1/1/2002,Adventure,0.62,0.44,1.06,0.13,2.25
717,COOL BOARDERS 2,1/1/1997,Sports,1.52,0.46,0.2,0.08,2.25
718,PAPER MARIO: THE THOUSAND-YEAR DOOR,1/1/2004,Role-Playing,1.48,0.25,0.46,0.06,2.25
721,DISSIDIA: FINAL FANTASY,1/1/2008,Fighting,0.51,0.51,0.91,0.32,2.25
722,SONIC ADVANCE,1/1/2001,Platform,1.19,0.71,0.22,0.13,2.24
723,SPYRO: SEASON OF ICE,1/1/2001,Platform,1.29,0.83,0,0.11,2.23
724,TEENAGE MUTANT NINJA TURTLES II: THE ARCADE GAME,1/1/1990,Action,1.74,0.25,0.21,0.03,2.23
726,DANCE DANCE REVOLUTION X2,1/1/2009,Simulation,1.09,0.85,0,0.28,2.23
727,NEW SUPER LUIGI U,1/1/2013,Platform,1.27,0.62,0.18,0.16,2.22
729,SCRIBBLENAUTS,1/1/2009,Puzzle,1.71,0.32,0.02,0.18,2.22
730,THE LEGEND OF ZELDA: LINK'S AWAKENING DX,1/1/1998,Adventure,1,0.63,0.45,0.13,2.22
734,DEVIL MAY CRY 3: DANTE'S AWAKENING SPECIAL EDITION,1/1/2006,Action,1.06,0.82,0.05,0.28,2.21
741,HIGH SCHOOL MUSICAL: MAKIN' THE CUT!,1/1/2007,Puzzle,1.06,0.91,0,0.23,2.2
742,LITTLEBIGPLANET,1/1/2011,Action,3.44,3.29,0.18,1.59,8.5
743,SAINTS ROW,1/1/2006,Action,1.17,0.78,0.02,0.22,2.19
745,KIRBY'S PINBALL LAND,1/1/1992,Misc,0.87,0.17,1.1,0.05,2.19
748,YU-GI-OH: DUEL MONSTERS 4,1/1/2000,Role-Playing,0,0,2.17,0.01,2.18
749,ATV OFFROAD FURY 2,1/1/2002,Racing,1.92,0.2,0,0.06,2.18
750,FORZA MOTORSPORT 5,1/1/2013,Racing,1.21,0.78,0.01,0.17,2.18
752,POKEMON RANGER,1/1/2006,Role-Playing,1.29,0.04,0.73,0.12,2.18
753,MARIO & LUIGI: SUPERSTAR SAGA,1/1/2003,Role-Playing,1.48,0.17,0.47,0.06,2.17
755,STAR WARS: ROGUE SQUADRON,1/1/1998,Simulation,1.6,0.46,0.08,0.03,2.17
757,THE SIMS: HOUSE PARTY,1/1/2001,Simulation,1.23,0.83,0,0.1,2.16
758,YOUR SHAPE FEATURING JENNY MCCARTHY,1/1/2009,Sports,1.51,0.47,0,0.18,2.16
761,VOLLEYBALL,1/1/1987,Sports,0.14,0.03,1.98,0,2.15
763,CALL OF DUTY: ROADS TO VICTORY,1/1/2007,Shooter,0.52,1.03,0,0.59,2.14
764,SUPER MARIO RPG: LEGEND OF THE SEVEN STARS,1/1/1996,Role-Playing,0.66,0,1.45,0.03,2.14
765,MAHJONG,1/1/1983,Misc,0.01,0,2.13,0,2.14
766,R.C. PRO-AM,1/1/1988,Racing,1.47,0.38,0.19,0.1,2.14
769,DANCE DANCE REVOLUTION EXTREME,1/1/2004,Simulation,1.04,0.81,0,0.27,2.13
770,TETRIS DS,1/1/2006,Puzzle,0.64,0.07,1.35,0.08,2.13
771,FINAL FANTASY TACTICS ADVANCE,1/1/2003,Role-Playing,0.82,0.37,0.89,0.05,2.13
775,KIRBY'S EPIC YARN,1/1/2010,Platform,1.47,0.09,0.45,0.11,2.12
783,MARIO SPORTS MIX,1/1/2010,Sports,0.9,0.45,0.63,0.13,2.11
787,PARASITE EVE,1/1/1998,Role-Playing,0.94,0.07,1.05,0.04,2.1
789,PROJECT GOTHAM RACING (JP WEEKLY SALES),1/1/2002,Action,1.54,0.44,0.04,0.07,2.1
790,NEED FOR SPEED: MOST WANTED 5-1-0,1/1/2005,Racing,1.77,0.13,0.02,0.18,2.1
792,DEVIL MAY CRY 3: DANTE'S AWAKENING,1/1/2005,Action,0.99,0.63,0.29,0.19,2.09
800,METAL GEAR SOLID: PEACE WALKER,1/1/2010,Action,0.46,0.42,0.96,0.25,2.09
801,WORLD OF WARCRAFT: CATACLYSM,1/1/2010,Role-Playing,1.77,0.32,0,0,2.08
804,DANCE DANCE REVOLUTION: HOTTEST PARTY,1/1/2007,Simulation,1.36,0.52,0,0.2,2.08
805,MARIO PARTY 5,1/1/2003,Misc,0.97,0.33,0.73,0.06,2.08
808,WARCRAFT: ORCS & HUMANS,1/1/1994,Strategy,0.89,1.08,0,0.11,2.08
810,SPEC OPS: AIRBORNE COMMANDO,1/1/2002,Shooter,1.54,0.46,0,0.08,2.07
811,KINGDOM HEARTS: BIRTH BY SLEEP,1/1/2010,Role-Playing,0.63,0.42,0.75,0.26,2.07
814,YU-GI-OH! THE ETERNAL DUELIST SOUL,1/1/2001,Strategy,1.64,0.36,0,0.07,2.07
818,POKEMON MYSTERY DUNGEON: RED/BLUE RESCUE TEAM,1/1/2005,Role-Playing,0.71,0.52,0.74,0.08,2.06
820,R4: RIDGE RACER TYPE 4,1/1/1998,Racing,0.68,0.46,0.79,0.13,2.06
822,MARIO & LUIGI: DREAM TEAM,1/1/2013,Role-Playing,0.89,0.57,0.46,0.13,2.06
826,POKÉMON MYSTERY DUNGEON: BLUE RESCUE TEAM,1/1/2005,Role-Playing,1.16,0.06,0.83,0,2.05
827,SONIC MEGA COLLECTION,1/1/2002,Misc,1.47,0.48,0.05,0.06,2.05
830,PGR4 - PROJECT GOTHAM RACING 4,1/1/2007,Racing,0.48,1.29,0.02,0.25,2.05
831,KINGDOM HEARTS 358/2 DAYS,1/1/2009,Role-Playing,1.11,0.27,0.53,0.14,2.04
832,DANCE CENTRAL 2,1/1/2011,Misc,1.45,0.42,0.01,0.16,2.04
834,SOCOM: U.S. NAVY SEALS: COMBINED ASSAULT,1/1/2006,Shooter,1.74,0.02,0,0.28,2.04
839,1080°: TENEIGHTY SNOWBOARDING,1/1/1998,Sports,1.25,0.61,0.13,0.05,2.03
845,FORZA HORIZON,1/1/2012,Racing,0.82,0.98,0.04,0.18,2.02
846,TOUCHMASTER,1/1/2007,Puzzle,0.49,1.27,0,0.25,2.01
849,FIRE EMBLEM: AWAKENING,1/1/2012,Role-Playing,0.89,0.45,0.53,0.13,2
850,DRIVECLUB,1/1/2014,Racing,0.35,1.31,0.02,0.33,2
853,TENCHU: STEALTH ASSASSINS,1/1/1997,Action,0.95,0.64,0.27,0.13,1.99
861,SONIC CLASSIC COLLECTION,1/1/2010,Platform,0.99,0.8,0,0.18,1.97
864,DEVIL MAY CRY 2,1/1/2003,Action,0.71,0.58,0.51,0.17,1.97
866,E.T.: THE EXTRA TERRESTRIAL,1/1/1981,Action,1.84,0.11,0,0.02,1.97
868,HOT SHOTS GOLF: OPEN TEE,1/1/2004,Sports,0.5,0.5,0.63,0.33,1.96
869,RAD RACER,1/1/1986,Racing,1.13,0.37,0.41,0.05,1.96
870,SOCCER,1/1/1985,Sports,0.18,0.23,1.53,0.02,1.96
871,KIRBY SQUEAK SQUAD,1/1/2006,Platform,0.79,0.03,1.05,0.08,1.96
875,TOMB RAIDER II,1/1/2005,Action,3.21,3.71,0.2,0.41,7.53
881,SCOOBY DOO AND THE CYBER CHASE,1/1/2001,Adventure,0.59,1.23,0,0.13,1.94
882,ALLEYWAY,1/1/1989,Puzzle,0.96,0.38,0.55,0.05,1.94
883,DRAGON BALL Z: BUDOKAI 3,1/1/2004,Fighting,1.09,0.15,0.65,0.04,1.94
884,JET MOTO 2,1/1/1997,Racing,1.41,0.42,0.03,0.07,1.94
889,MORTAL KOMBAT II,1/1/1993,Fighting,1.48,0.39,0,0.06,1.93
890,VIRTUA FIGHTER 2,1/1/1995,Fighting,0.34,0.26,1.3,0.03,1.93
891,TETRIS DX,1/1/1998,Puzzle,1.06,0.6,0.2,0.07,1.93
894,MARIO SUPER SLUGGERS,1/1/2008,Sports,1.51,0,0.29,0.12,1.93
896,THE LEGEND OF ZELDA: ORACLE OF AGES,1/1/2001,Action,0.92,0.53,0.41,0.06,1.92
899,RED FACTION,1/1/2001,Shooter,0.76,0.96,0,0.2,1.92
900,THE SIMS: MAKIN' MAGIC,1/1/2003,Simulation,1.03,0.8,0,0.09,1.92
903,TOY STORY MANIA!,1/1/2009,Misc,1.06,0.67,0,0.18,1.92
904,MARIO PARTY 3,1/1/2000,Misc,0.72,0.16,1.01,0.02,1.91
906,GAME PARTY 2,1/1/2008,Misc,1.3,0.44,0,0.17,1.91
909,STAR WARS ROGUE LEADER: ROGUE SQUADRON II,1/1/2001,Simulation,1.03,0.75,0.03,0.09,1.9
913,YOKAI WATCH,1/1/2013,Role-Playing,0.21,0.3,1.33,0.04,1.89
914,RATCHET & CLANK FUTURE: A CRACK IN TIME,1/1/2009,Platform,1.05,0.54,0.03,0.26,1.88
915,YU-GI-OH! FORBIDDEN MEMORIES,1/1/1999,Role-Playing,1.37,0.44,0,0.08,1.88
917,HOT SHOTS GOLF 2,1/1/1999,Sports,0.25,0.12,1.48,0.03,1.88
918,MEDAL OF HONOR: EUROPEAN ASSAULT (ALL REGION SALES),1/1/2005,Shooter,0.89,0.69,0.09,0.21,1.88
921,STAR FOX ADVENTURES,1/1/2002,Adventure,0.96,0.53,0.3,0.09,1.87
922,FIFA 2000,1/1/1998,Sports,0.22,1.47,0.04,0.14,1.87
924,FINAL FANTASY XIII,1/1/2013,Platform,3.01,1.92,1.88,0.72,7.53
925,THE LEGEND OF ZELDA: ORACLE OF SEASONS,1/1/2001,Adventure,0.87,0.52,0.41,0.06,1.86
928,THE LEGEND OF DRAGOON,1/1/1999,Role-Playing,0.94,0.44,0.39,0.1,1.86
929,TUROK 2: SEEDS OF EVIL,1/1/1997,Platform,1.37,0.41,0.04,0.04,1.86
934,CHRONO CROSS,1/1/1999,Role-Playing,0.62,0.42,0.69,0.12,1.86
936,MARIO PARTY: ISLAND TOUR,1/1/2013,Misc,0.61,0.59,0.55,0.11,1.85
937,JAK 3,1/1/2004,Platform,1.33,0.49,0,0.03,1.85
939,KINGDOM HEARTS: CHAIN OF MEMORIES,1/1/2004,Role-Playing,1.26,0.18,0.35,0.06,1.85
940,PINBALL,1/1/1984,Action,0.8,0.19,0.83,0.03,1.85
941,INFAMOUS 2,1/1/2011,Action,1.05,0.49,0.08,0.23,1.85
942,GRAN TURISMO CONCEPT 2001 TOKYO,1/1/2001,Racing,0,1.1,0.42,0.33,1.84
943,DEMON'S SOULS,1/1/2009,Role-Playing,0.97,0.34,0.35,0.18,1.84
945,"HEY YOU, PIKACHU!",1/1/1998,Simulation,0.83,0.06,0.93,0,1.83
946,2 GAMES IN 1: SONIC ADVANCE & CHUCHU ROCKET!,1/1/2005,Misc,1.31,0.49,0,0.03,1.83
947,WORLD OF WARCRAFT: MISTS OF PANDARIA,1/1/2012,Role-Playing,0.84,0.76,0,0.23,1.83
948,JET MOTO,1/1/1996,Racing,1.33,0.4,0.03,0.07,1.83
950,SECRET OF MANA,1/1/1993,Role-Playing,0.25,0.07,1.49,0.02,1.83
952,AIR COMBAT,1/1/1995,Simulation,0.92,0.33,0.52,0.05,1.83
953,KIRBY: TRIPLE DELUXE,1/1/2014,Platform,0.61,0.34,0.79,0.09,1.82
954,SONIC & KNUCKLES,1/1/1994,Platform,1.24,0.43,0.03,0.12,1.82
956,THE SIMS: HOT DATE,1/1/2001,Simulation,1.81,0,0,0,1.82
957,METROID PRIME 3: CORRUPTION,1/1/2007,Shooter,0.91,0.74,0.07,0.09,1.82
958,DRAGON QUEST VI: REALMS OF REVELATION,1/1/2010,Role-Playing,0.22,0.21,1.35,0.03,1.81
960,DDRMAX2: DANCE DANCE REVOLUTION,1/1/2003,Simulation,1.05,0.59,0,0.18,1.81
962,VIRTUA FIGHTER 4,1/1/2002,Fighting,0.78,0.44,0.56,0.04,1.81
965,SONIC ADVANCE 2,1/1/2002,Platform,0.93,0.59,0.21,0.07,1.8
971,BEYOND: TWO SOULS,1/1/2013,Adventure,0.52,0.88,0.06,0.34,1.79
972,KINECT STAR WARS,1/1/2012,Action,1.05,0.57,0.03,0.14,1.78
974,DRAGON QUEST MONSTERS: JOKER,1/1/2006,Role-Playing,0.23,0.03,1.49,0.03,1.78
976,THE GETAWAY: BLACK MONDAY,1/1/2004,Action,0.39,1.01,0.02,0.36,1.78
977,PROFESSOR LAYTON AND THE MASK OF MIRACLE,1/1/2011,Puzzle,0.32,0.95,0.36,0.14,1.78
983,WII PARTY U,1/1/2013,Misc,0.31,0.54,0.84,0.08,1.77
986,KIRBY 64: THE CRYSTAL SHARDS,1/1/2000,Platform,0.63,0.06,1.03,0.04,1.77
987,DEAD OR ALIVE 3,1/1/2001,Fighting,1.19,0.29,0.24,0.06,1.77
989,METROID II: RETURN OF SAMUS,1/1/1991,Adventure,0.85,0.31,0.56,0.04,1.76
992,GOLDEN SUN,1/1/2001,Role-Playing,0.93,0.38,0.4,0.06,1.76
993,SONIC THE HEDGEHOG 3,1/1/1994,Platform,1.02,0.47,0.2,0.07,1.76
994,KID ICARUS,1/1/1986,Platform,0.53,0.12,1.09,0.02,1.76
1000,2 GAMES IN 1 DOUBLE PACK: THE INCREDIBLES / FINDING NEMO: THE CONTINUING ADVENTURES,1/1/2007,Action,1.26,0.47,0,0.03,1.76
1004,STAR WARS: STARFIGHTER,1/1/2001,Simulation,0.61,0.87,0.02,0.26,1.76
1008,PRO EVOLUTION SOCCER,1/1/2001,Sports,0.06,0.9,0.53,0.27,1.75
1009,CRACKDOWN,1/1/2007,Shooter,1,0.54,0.03,0.18,1.75
1012,KIRBY'S ADVENTURE,1/1/1993,Platform,0.79,0.14,0.8,0.02,1.75
1013,COOKING MAMA 3: SHOP & CHOP,1/1/2009,Simulation,0.83,0.66,0.08,0.18,1.75
1014,DANCE DANCE REVOLUTION X,1/1/2008,Simulation,0.85,0.66,0.01,0.22,1.75
1016,STAR WARS EPISODE I: THE PHANTOM MENACE,1/1/1999,Adventure,0.72,0.89,0.04,0.1,1.74
1017,XENOSAGA EPISODE I: DER WILLE ZUR MACHT,1/1/2002,Role-Playing,0.63,0.49,0.45,0.17,1.74
1020,FORZA MOTORSPORT 6,1/1/2015,Racing,0.69,0.89,0.03,0.14,1.74
1022,CRUIS'N USA,1/1/1996,Racing,1.69,0.04,0,0.01,1.74
1025,UNCHARTED: GOLDEN ABYSS,1/1/2011,Shooter,0.59,0.75,0.13,0.27,1.74
1029,TWISTED METAL III,1/1/1998,Action,1.48,0.2,0,0.05,1.73
1032,CRASH BANDICOOT: THE HUGE ADVENTURE,1/1/2002,Platform,0.95,0.7,0,0.08,1.73
1035,THE ORDER: 1886,1/1/2015,Shooter,0.61,0.78,0.06,0.27,1.72
1037,CALL OF DUTY: WORLD AT WAR FINAL FRONTS,1/1/2008,Shooter,0.61,0.18,0,0.94,1.72
1038,IMAGINE: TEACHER,1/1/2008,Simulation,0.7,0.83,0,0.19,1.72
1041,STAR OCEAN: TILL THE END OF TIME,1/1/2003,Role-Playing,0.8,0.21,0.55,0.15,1.72
1042,THE SIMS 3: LATE NIGHT EXPANSION PACK,1/1/2010,Simulation,0.59,0.87,0,0.25,1.71
1043,GAME PARTY 3,1/1/2009,Puzzle,1.43,0.16,0,0.12,1.71
1046,ACE COMBAT 5: THE UNSUNG WAR,1/1/2004,Simulation,0.88,0.34,0.32,0.18,1.71
1048,KANSHUU NIPPON JOUSHIKIRYOKU KENTEI KYOUKAI: IMASARA HITO NI WA KIKENAI OTONA NO JOUSHIKIRYOKU TRAINING DS,1/1/2006,Misc,0,0,1.71,0,1.71
1050,DONKEY KONG COUNTRY RETURNS,1/1/2009,Sports,3.98,2.46,1.43,0.59,8.46
1053,WE SKI,1/1/2008,Sports,0.99,0.42,0.14,0.15,1.7
1054,PERSONAL TRAINER: MATH,1/1/2007,Puzzle,0.49,1.12,0,0.09,1.7
1055,KIRBY'S RETURN TO DREAMLAND,1/1/2011,Platform,0.62,0.21,0.79,0.08,1.7
1056,SUPER PUYO PUYO,1/1/1993,Puzzle,0,0,1.69,0.01,1.7
1059,SOCOM 3: U.S. NAVY SEALS,1/1/2005,Shooter,1.22,0.34,0.04,0.1,1.69
1063,JAMPACK WINTER '99,1/1/1999,Misc,0.94,0.64,0,0.11,1.69
1066,WCW VS. NWO: WORLD TOUR,1/1/1997,Fighting,1.37,0.28,0.03,0.02,1.69
1067,WCW/NWO THUNDER,1/1/1998,Fighting,1.1,0.48,0.04,0.07,1.69
1070,DRAGON BALL Z: THE LEGACY OF GOKU,1/1/2002,Role-Playing,1.52,0.12,0,0.05,1.69
1071,SID MEIER'S CIVILIZATION V,1/1/2010,Strategy,0.98,0.52,0,0.19,1.69
1073,CALL OF DUTY BLACK OPS: DECLASSIFIED,1/1/2012,Action,0.8,0.52,0.07,0.3,1.69
1074,STAR WARS BATTLEFRONT: RENEGADE SQUADRON,1/1/2007,Shooter,0.9,0.47,0,0.32,1.68
1079,TIME CRISIS,1/1/1997,Shooter,0.38,0.87,0.33,0.1,1.68
1080,THE SIMS: SUPERSTAR,1/1/2003,Simulation,1.67,0,0,0,1.68
1081,STAR WARS THE CLONE WARS: LIGHTSABER DUELS,1/1/2008,Action,1.23,0.3,0,0.14,1.68
1083,METROID FUSION,1/1/2002,Action,1.18,0.27,0.17,0.06,1.68
1084,SHAUN WHITE SNOWBOARDING: ROAD TRIP,1/1/2008,Sports,0.94,0.57,0,0.17,1.67
1086,BIG BEACH SPORTS,1/1/2008,Sports,0.45,1.02,0,0.2,1.67
1089,KNACK,1/1/2013,Platform,0.43,0.67,0.42,0.15,1.67
1094,STARCRAFT II: HEART OF THE SWARM,1/1/2013,Strategy,0.82,0.65,0,0.19,1.67
1095,PGR: PROJECT GOTHAM RACING 2,1/1/2003,Racing,0.97,0.59,0.04,0.07,1.67
1100,HEAVENLY SWORD,1/1/2007,Action,0.57,0.73,0.06,0.3,1.66
1101,STREET FIGHTER II': SPECIAL CHAMPION EDITION,1/1/1992,Fighting,1,0.3,0.31,0.04,1.66
1106,NBA LIVE 2003,1/1/2002,Sports,1.25,0.15,0.03,0.22,1.66
1107,DRAGON BALL Z: BUDOKAI TENKAICHI,1/1/2005,Fighting,0.96,0.12,0.54,0.04,1.66
1108,MS. PAC-MAN,1/1/1981,Puzzle,1.54,0.1,0,0.02,1.65
1109,MARIO PARTY 6,1/1/2004,Misc,0.9,0.11,0.6,0.05,1.65
1110,SUPER SCOPE 6,1/1/1991,Shooter,1.06,0.38,0.15,0.05,1.65
1114,DRAGON QUEST IV: CHAPTERS OF THE CHOSEN,1/1/2007,Role-Playing,0.32,0.02,1.27,0.03,1.64
1115,KIRBY & THE AMAZING MIRROR,1/1/2004,Platform,0.8,0.05,0.76,0.03,1.64
1119,GHOSTS 'N GOBLINS,1/1/1986,Action,0.74,0.26,0.61,0.03,1.64
1121,NBA LIVE 06 (ALL REGION SALES),1/1/2005,Sports,1.44,0.15,0,0.05,1.64
1123,KINECTIMALS,1/1/2010,Simulation,1.02,0.48,0,0.14,1.64
1124,UNTIL DAWN,1/1/2015,Adventure,0.44,0.89,0.05,0.25,1.64
1127,PIKMIN,1/1/2001,Strategy,0.78,0.25,0.56,0.04,1.63
1136,TONY HAWK'S AMERICAN WASTELAND (OLD ALL REGION SALES),1/1/2005,Sports,0.8,0.63,0.01,0.19,1.62
1139,KIRBY AIR RIDE,1/1/2003,Racing,1.01,0.11,0.45,0.04,1.62
1141,POKEMON BATTLE REVOLUTION,1/1/2006,Role-Playing,0.8,0.38,0.3,0.13,1.61
1143,GEARS OF WAR: JUDGMENT,1/1/2013,Shooter,0.92,0.53,0.03,0.13,1.61
1145,YU-GI-OH! DUEL MONSTERS,1/1/1998,Strategy,0,0,1.61,0.01,1.61
1146,SUPER MARIO STRIKERS,1/1/2005,Sports,0.98,0.38,0.2,0.04,1.61
1147,BUZZ! THE MUSIC QUIZ,1/1/2005,Misc,0,1.18,0,0.43,1.61
1150,DANCE DANCE REVOLUTION: HOTTEST PARTY 2,1/1/2008,Simulation,0.95,0.48,0.01,0.15,1.6
1151,MOSHI MONSTERS: MOSHLING ZOO,1/1/2011,Misc,0.4,0.99,0,0.22,1.6
1152,DOLLAR DASH,1/1/2005,Action,1.3,0.23,0,0.07,1.6
1154,F-1 WORLD GRAND PRIX,1/1/1998,Racing,0.46,0.96,0.09,0.08,1.6
1155,RIVER RAID,1/1/1981,Shooter,1.49,0.09,0,0.02,1.6
1156,SILENT HILL,1/1/1999,Action,0.71,0.48,0.3,0.1,1.6
1157,DRAGON QUEST V: HAND OF THE HEAVENLY BRIDE,1/1/2008,Role-Playing,0.19,0.02,1.36,0.02,1.6
1158,NO MAN'S SKY,1/1/2016,Action,0.58,0.74,0.02,0.26,1.6
1163,SOUL EDGE,1/1/1996,Fighting,0.61,0.41,0.46,0.1,1.59
1171,CARNIVAL GAMES: MINI GOLF,1/1/2008,Sports,0.87,0.56,0,0.15,1.58
1172,GUITAR HERO: ON TOUR DECADES,1/1/2008,Misc,0.85,0.58,0,0.16,1.58
1174,JAMPACK SUMMER 2K,1/1/2000,Misc,0.88,0.6,0,0.1,1.58
1177,HIGH SCHOOL MUSICAL 3: SENIOR YEAR,1/1/2008,Misc,0.64,0.76,0,0.17,1.58
1178,KINGDOM HEARTS 3D: DREAM DROP DISTANCE,1/1/2012,Action,0.88,0.26,0.34,0.09,1.58
1179,HANNAH MONTANA: MUSIC JAM,1/1/2007,Action,1.06,0.37,0,0.15,1.58
1180,POKEMON MYSTERY DUNGEON: EXPLORERS OF SKY,1/1/2009,Role-Playing,0.58,0.44,0.44,0.12,1.58
1181,SPYRO 2: SEASON OF FLAME,1/1/2002,Platform,0.85,0.65,0,0.08,1.58
1183,NCAA FOOTBALL 2002,1/1/2001,Sports,0.77,0.6,0,0.2,1.57
1185,MARIO PARTY 7,1/1/2005,Misc,0.95,0.11,0.46,0.04,1.57
1189,DONKEY KONG CLASSICS,1/1/1988,Platform,0.59,0.14,0.81,0.02,1.56
1190,TWISTED METAL,1/1/1995,Action,1.32,0.19,0,0.05,1.56
1192,FINAL FIGHT,1/1/1990,Action,0.67,0.17,0.69,0.03,1.56
1194,POKEMON PINBALL: RUBY & SAPPHIRE,1/1/2003,Misc,0.68,0.38,0.44,0.05,1.56
1200,ACTIVE LIFE: OUTDOOR CHALLENGE,1/1/2008,Sports,0.79,0.44,0.19,0.14,1.55
1203,SPIDER-MAN 2: ENTER: ELECTRO,1/1/2001,Action,0.57,0.87,0.02,0.09,1.55
1206,NI NO KUNI: WRATH OF THE WHITE WITCH,1/1/2011,Role-Playing,0.6,0.51,0.21,0.23,1.55
1207,COMMAND & CONQUER: TIBERIAN SUN,1/1/1999,Strategy,1.55,0,0,0,1.55
1208,LEGO BATTLES: NINJAGO,1/1/2011,Strategy,1.07,0.36,0,0.12,1.55
1209,MARIO PARTY 10,1/1/2015,Misc,0.69,0.5,0.24,0.11,1.55
1211,RESIDENT EVIL: THE UMBRELLA CHRONICLES,1/1/2007,Action,0.68,0.43,0.29,0.14,1.54
1212,FIRE EMBLEM FATES,1/1/2015,Role-Playing,0.71,0.22,0.52,0.1,1.54
1214,WARCRAFT III: THE FROZEN THRONE,1/1/2003,Strategy,0.58,0.87,0,0.09,1.54
1216,DISNEY FAIRIES: TINKER BELL,1/1/2008,Adventure,0.86,0.52,0.01,0.15,1.54
1218,DIE HARD TRILOGY,1/1/1996,Shooter,0.85,0.58,0,0.1,1.54
1224,NFL GAMEDAY 99,1/1/1998,Sports,1.44,0.05,0,0.04,1.53
1225,CALL OF DUTY: MODERN WARFARE: REFLEX EDITION,1/1/2009,Shooter,0.95,0.43,0,0.14,1.53
1227,MARIO GOLF: TOADSTOOL TOUR,1/1/2003,Sports,1.09,0.15,0.25,0.04,1.53
