Rank,Name,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14338,ALTER EGO,1985-01-01,Simulation,0.0,0.03,0.0,0.01,0.03
14338,ALTER EGO,1985-01-01,Simulation,0.0,0.03,0.0,0.01,0.03
10870,ALTERED BEAST: GUARDIAN OF THE REALMS,2002-01-01,Action,0.07,0.02,0.0,0.0,0.09
7093,ALUNDRA,1997-01-01,Role-Playing,0.13,0.09,0.0,0.01,0.23
6388,ALUNDRA 2: A NEW LEGEND BEGINS,1999-01-01,Role-Playing,0.15,0.1,0.0,0.02,0.27
16432,ALVIN AND THE CHIPMUNKS: THE SQUEAKQUEL,2016-01-01,Simulation,0.37,0.0,0.0,0.03,0.4
16432,ALVIN AND THE CHIPMUNKS: THE SQUEAKQUEL,2016-01-01,Simulation,0.37,0.0,0.0,0.03,0.4
15715,AMAGOUSHI NO YAKATA,2007-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
15560,AMATSUMI SORA NI! KUMO NO HATATE NI,2015-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
6887,AMAZING ADVENTURES: THE FORGOTTEN RUINS,2008-01-01,Adventure,0.13,0.08,0.0,0.02,0.24
12814,AMAZING ISLAND,2004-01-01,Strategy,0.04,0.01,0.0,0.0,0.06
14930,AMERICA OUDAN ULTRA-QUIZ,1995-01-01,Misc,0.0,0.0,0.02,0.0,0.02
6731,AMERICA'S ARMY: RISE OF A SOLDIER,2005-01-01,Shooter,0.19,0.05,0.0,0.01,0.25
6731,AMERICA'S ARMY: RISE OF A SOLDIER,2005-01-01,Shooter,0.19,0.05,0.0,0.01,0.25
11278,AMERICA'S ARMY: TRUE SOLDIERS,2007-01-01,Shooter,0.08,0.0,0.0,0.01,0.08
6379,AMERICA'S TEST KITCHEN: LET'S GET COOKING,2010-01-01,Simulation,0.25,0.0,0.0,0.02,0.27
13259,AMERICAN BASS CHALLENGE,2001-01-01,Sports,0.03,0.01,0.0,0.0,0.05
13374,AMERICAN CHOPPER,2007-01-01,Puzzle,0.46,0.04,0.0,0.06999999999999999,0.57
10156,AMERICAN GIRL: JULIE FINDS A WAY,2007-01-01,Adventure,0.1,0.0,0.0,0.01,0.11
4262,AMERICAN GIRL: KIT MYSTERY CHALLENGE!,2008-01-01,Adventure,0.42,0.0,0.0,0.03,0.46
4262,AMERICAN GIRL: KIT MYSTERY CHALLENGE!,2008-01-01,Adventure,0.42,0.0,0.0,0.03,0.46
10982,AMERICAN IDOL,2008-01-01,Shooter,0.42,0.27,0.0,0.07,0.77
5954,AMF BOWLING 2004,2003-01-01,Sports,0.22,0.06,0.0,0.01,0.3
14303,AMF BOWLING PINBUSTERS!,2008-01-01,Simulation,0.91,0.0,0.0,0.07,0.98
14303,AMF BOWLING PINBUSTERS!,2008-01-01,Simulation,0.91,0.0,0.0,0.07,0.98
5215,AMF BOWLING WORLD LANES,2008-01-01,Sports,0.33,0.0,0.0,0.03,0.36
14991,AMF XTREME BOWLING,2006-01-01,Sports,0.01,0.01,0.0,0.0,0.02
13641,AMNESIA,2011-01-01,Adventure,0.0,0.0,0.04,0.0,0.04
13277,AMNESIA CROWD,2013-01-01,Misc,0.0,0.0,0.05,0.0,0.05
14795,AMNESIA WORLD,2014-01-01,Adventure,0.0,0.0,0.03,0.0,0.03
6647,AMPED 2,2003-01-01,Sports,0.2,0.04,0.0,0.01,0.25
8623,AMPED 3,2005-01-01,Sports,0.13,0.02,0.0,0.01,0.16
2517,AMPED: FREESTYLE SNOWBOARDING,2001-01-01,Sports,0.69,0.11,0.0,0.02,0.82
8040,AMPLITUDE,2003-01-01,Misc,0.09,0.07,0.0,0.02,0.18
14203,AN AMERICAN TAIL: FIEVEL'S GOLD RUSH,2002-01-01,Platform,0.02,0.01,0.0,0.0,0.03
15938,ANARCHY REIGNS,2007-01-01,Simulation,0.21,0.05,0.08,0.03,0.38
15938,ANARCHY REIGNS,2007-01-01,Simulation,0.21,0.05,0.08,0.03,0.38
2663,ANDRETTI RACING,1996-01-01,Racing,0.43,0.29,0.0,0.05,0.77
7426,ANGEL BLADE: NEO TOKYO GUARDIANS,1997-01-01,Role-Playing,0.12,0.08,0.0,0.01,0.21
13499,ANGELIQUE DUET,1998-01-01,Strategy,0.0,0.0,0.04,0.0,0.04
15452,ANGELIQUE RETOUR,2015-01-01,Action,0.0,0.0,0.02,0.0,0.02
15452,ANGELIQUE RETOUR,2015-01-01,Action,0.0,0.0,0.02,0.0,0.02
12769,ANGELIQUE TROIS,2000-01-01,Adventure,0.0,0.0,0.06,0.0,0.06
14897,ANGELIQUE: MAREN NO ROKUKISHI,2011-01-01,Adventure,0.0,0.0,0.03,0.0,0.03
14231,ANGLER'S CLUB: ULTIMATE BASS FISHING 3D,2011-01-01,Sports,0.0,0.03,0.0,0.0,0.03
6919,ANGRY BIRDS,2011-01-01,Puzzle,0.0,0.18,0.0,0.05,0.24
10838,ANGRY BIRDS: RIO,2011-01-01,Puzzle,0.0,0.07,0.0,0.02,0.09
15397,ANIMA - GATE OF MEMORIES,2016-01-01,Action,0.0,0.02,0.0,0.0,0.02
436,ANIMAL CROSSING,2001-01-01,Simulation,1.92,0.16,0.99,0.09,3.15
4659,ANIMAL CROSSING: AMIIBO FESTIVAL,2015-01-01,Misc,0.19,0.11,0.09,0.03,0.42
227,ANIMAL CROSSING: CITY FOLK,2008-01-01,Simulation,1.87,1.12,1.32,0.37,4.68
477,ANIMAL CROSSING: HAPPY HOME DESIGNER,2015-01-01,Simulation,0.47,1.0,1.39,0.12,2.98
74,ANIMAL CROSSING: NEW LEAF,2012-01-01,Simulation,2.01,2.32,4.36,0.41,9.09
42,ANIMAL CROSSING: WILD WORLD,2005-01-01,Simulation,2.55,3.52,5.33,0.88,12.27
9825,ANIMAL GENIUS,2007-01-01,Puzzle,0.11,0.0,0.0,0.01,0.12
11686,ANIMAL KINGDOM: WILDLIFE EXPEDITION,2009-01-01,Adventure,0.07,0.0,0.0,0.01,0.08
6658,ANIMAL PARADISE,2007-01-01,Simulation,0.09,0.14,0.0,0.02,0.25
11276,ANIMAL PLANET: EMERGENCY VETS,2009-01-01,Simulation,0.08,0.0,0.0,0.01,0.08
12910,ANIMAL PLANET: VET COLLECTION,2010-01-01,Simulation,0.05,0.0,0.0,0.0,0.05
3095,ANIMANIACS TEN PIN ALLEY,1998-01-01,Sports,0.36,0.25,0.0,0.04,0.66
14686,ANIMANIACS: THE GREAT EDGAR HUNT,2005-01-01,Platform,0.02,0.01,0.0,0.0,0.03
14820,ANIMATES!,2007-01-01,Simulation,0.02,0.0,0.0,0.0,0.03
12701,ANIMORPHS: SHATTERED REALITY,2000-01-01,Action,0.03,0.02,0.0,0.0,0.06
9119,ANNO 1701: DAWN OF DISCOVERY,2007-01-01,Simulation,0.07,0.06,0.0,0.02,0.14
1322,ANNO 2070,2011-01-01,Strategy,0.0,1.13,0.0,0.32,1.45
6745,ANNO 2205,2015-01-01,Strategy,0.02,0.22,0.0,0.01,0.25
14955,ANO HI MITA HANA NO NAMAE O BOKUTACHI WA MADA SHIRANAI,2012-01-01,Action,0.0,0.0,0.02,0.0,0.02
12314,ANOTHER CODE R: A JOURNEY INTO LOST MEMORIES,2009-01-01,Adventure,0.0,0.03,0.03,0.0,0.06
12618,ANSATSU KYOUSHITSU: ASSASSIN IKUSEI KEIKAKU!!,2016-01-01,Action,0.0,0.0,0.06,0.0,0.06
11997,ANT NATION,2009-01-01,Simulation,0.06,0.01,0.0,0.01,0.07
15676,ANTIPHONA NO SEIKAHIME: TENSHI NO GAKUFU OP.A,2009-01-01,Role-Playing,0.0,0.0,0.02,0.0,0.02
12011,ANUBIS II,2007-01-01,Platform,0.06,0.0,0.0,0.0,0.07
13924,AO NO EXORCIST: GENKOKU NO LABYRINTH,2012-01-01,Action,0.0,0.0,0.04,0.0,0.04
14643,AO NO KANATA NO FOUR RHYTHM,2016-01-01,Adventure,0.0,0.0,0.03,0.0,0.03
15486,AOISHIRO,2008-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
15486,AOISHIRO,2008-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
13087,APASSIONATA: DIE GALANACHT DER PFERDE,2009-01-01,Simulation,0.0,0.04,0.0,0.01,0.05
13947,APB RELOADED,2011-01-01,Role-Playing,0.02,0.01,0.0,0.0,0.04
14570,APE ESCAPE,2012-01-01,Action,0.71,0.51,0.32,0.12,1.68
14570,APE ESCAPE,2012-01-01,Action,0.71,0.51,0.32,0.12,1.68
14570,APE ESCAPE,2012-01-01,Action,0.71,0.51,0.32,0.12,1.68
3215,APE ESCAPE 2,2002-01-01,Platform,0.12,0.09,0.38,0.03,0.63
9507,APE ESCAPE 3,2005-01-01,Platform,0.06,0.05,0.0,0.02,0.13
5463,APE ESCAPE ACADEMY,2004-01-01,Misc,0.13,0.15,0.0,0.05,0.33
9234,APE ESCAPE ACADEMY (JP SALES),2004-01-01,Misc,0.0,0.0,0.13,0.0,0.14
2928,APE ESCAPE: ON THE LOOSE,2005-01-01,Platform,0.52,0.01,0.12,0.05,0.7
11596,APE ESCAPE: PUMPED & PRIMED,2004-01-01,Misc,0.04,0.03,0.0,0.01,0.08
11596,APE ESCAPE: PUMPED & PRIMED,2004-01-01,Misc,0.04,0.03,0.0,0.01,0.08
9299,APEX,2003-01-01,Racing,0.1,0.03,0.0,0.0,0.14
4355,APOCALYPSE,1998-01-01,Action,0.25,0.17,0.0,0.03,0.45
1965,APOLLO JUSTICE: ACE ATTORNEY,2007-01-01,Adventure,0.32,0.06,0.64,0.04,1.06
10347,AQUA AQUA,2000-01-01,Puzzle,0.05,0.04,0.0,0.01,0.11
15607,AQUA PANIC!,2009-01-01,Puzzle,0.01,0.01,0.0,0.0,0.02
11916,AQUA TEEN HUNGER FORCE: ZOMBIE NINJA PRO-AM,2007-01-01,Racing,0.03,0.03,0.0,0.01,0.07
16252,AQUAMAN: BATTLE FOR ATLANTIS,2003-01-01,Action,0.01,0.0,0.0,0.0,0.01
15317,AQUANAUT'S HOLIDAY,1995-01-01,Adventure,0.01,0.01,0.0,0.0,0.02
15317,AQUANAUT'S HOLIDAY,1995-01-01,Adventure,0.01,0.01,0.0,0.0,0.02
13942,AQUANAUT'S HOLIDAY: KAKUSARETA KIROKU,2008-01-01,Adventure,0.0,0.0,0.04,0.0,0.04
10635,AQUAPAZZA: AQUAPLUS DREAM MATCH,2012-01-01,Fighting,0.05,0.0,0.05,0.01,0.1
12693,AQUARIUM BY DS,2008-01-01,Simulation,0.05,0.0,0.0,0.0,0.06
8031,AR TONELICO 2: MELODY OF METAFALICA,2007-01-01,Role-Playing,0.04,0.03,0.11,0.01,0.18
6935,AR TONELICO QOGA: KNELL OF AR CIEL,2010-01-01,Role-Playing,0.08,0.01,0.13,0.01,0.24
10786,AR TONELICO: MELODY OF ELEMIA,2006-01-01,Role-Playing,0.0,0.0,0.1,0.0,0.1
7754,ARC RISE FANTASIA,2009-01-01,Role-Playing,0.13,0.0,0.06,0.01,0.19
1842,ARC THE LAD,1995-01-01,Role-Playing,0.0,0.0,1.1,0.01,1.11
1974,ARC THE LAD II,1996-01-01,Role-Playing,0.0,0.0,0.92,0.13,1.05
4616,ARC THE LAD III,1999-01-01,Role-Playing,0.0,0.0,0.39,0.03,0.42
12344,ARC THE LAD: END OF DARKNESS,2004-01-01,Role-Playing,0.03,0.02,0.0,0.01,0.06
5237,ARC THE LAD: TWILIGHT OF THE SPIRITS,2003-01-01,Role-Playing,0.18,0.14,0.0,0.05,0.36
6152,ARCADE HITS: FRISKY TOM,2002-01-01,Action,0.16,0.11,0.0,0.02,0.28
10317,ARCADE PARTY PAK,1999-01-01,Misc,0.06,0.04,0.0,0.01,0.11
7739,ARCADE SHOOTING GALLERY,2008-01-01,Shooter,0.18,0.0,0.0,0.01,0.19
8676,ARCADE ZONE,2009-01-01,Misc,0.14,0.0,0.0,0.01,0.16
15864,ARCANA FAMIGLIA 2,2013-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
13403,ARCANA FAMIGLIA: LA STORIA DELLA ARACANA FAMIGLIA,2011-01-01,Adventure,0.0,0.0,0.05,0.0,0.05
15400,ARCANA FAMIGLIA: VASCELLO PHANTASMA NO MAJUTSUSHI,2012-01-01,Action,0.0,0.0,0.02,0.0,0.02
8689,ARCANA HEART,2007-01-01,Fighting,0.06,0.05,0.04,0.02,0.16
8689,ARCANA HEART,2007-01-01,Fighting,0.06,0.05,0.04,0.02,0.16
11865,ARCHER MACLEAN'S 3D POOL,2003-01-01,Misc,0.05,0.02,0.0,0.0,0.07
3609,ARCHER MACLEAN'S MERCURY,2005-01-01,Puzzle,0.17,0.24,0.0,0.14,0.56
3609,ARCHER MACLEAN'S MERCURY,2005-01-01,Puzzle,0.17,0.24,0.0,0.14,0.56
15225,ARCTIC THUNDER,2004-01-01,Adventure,0.26,0.16,0.0,0.05,0.48
15225,ARCTIC THUNDER,2004-01-01,Adventure,0.26,0.16,0.0,0.05,0.48
15027,ARE YOU ALICE?,2011-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
3807,ARE YOU SMARTER THAN A 5TH GRADER?,2007-01-01,Misc,0.48,0.0,0.0,0.04,0.53
8598,ARE YOU SMARTER THAN A 5TH GRADER? MAKE THE GRADE,2006-01-01,Misc,0.87,0.0,0.0,0.07,0.94
8598,ARE YOU SMARTER THAN A 5TH GRADER? MAKE THE GRADE,2006-01-01,Misc,0.87,0.0,0.0,0.07,0.94
13186,AREA 51,2008-01-01,Misc,0.84,0.5,0.0,0.12,1.46
13186,AREA 51,2008-01-01,Misc,0.84,0.5,0.0,0.12,1.46
12517,ARENA FOOTBALL,2000-01-01,Racing,0.39,0.25,0.0,0.08,0.7100000000000001
15331,ARIA: THE NATURAL ~TOOI YUME NO MIRAGE~,2006-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
15045,ARIA: THE ORIGINATION ~AOI WAKUSEI NO EL CIELO~,2008-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
12430,ARKANOID DS,2007-01-01,Puzzle,0.06,0.0,0.0,0.0,0.06
9048,ARMA II,2009-01-01,Shooter,0.0,0.12,0.0,0.03,0.14
9891,ARMA III,2013-01-01,Shooter,0.0,0.1,0.0,0.02,0.12
9651,ARMED AND DANGEROUS,2003-01-01,Shooter,0.09,0.03,0.0,0.0,0.13
8461,ARMOR AMBUSH,1981-01-01,Action,0.15,0.01,0.0,0.0,0.17
4736,ARMORED CORE,1997-01-01,Simulation,0.13,0.09,0.16,0.03,0.41
2615,ARMORED CORE 2,2000-01-01,Simulation,0.28,0.22,0.23,0.07,0.79
4749,ARMORED CORE 2: ANOTHER AGE,2001-01-01,Simulation,0.11,0.08,0.19,0.03,0.41
3025,ARMORED CORE 3,2002-01-01,Simulation,0.22,0.17,0.23,0.06,0.67
11536,ARMORED CORE 3 PORTABLE,2009-01-01,Simulation,0.0,0.0,0.08,0.0,0.08
14421,ARMORED CORE 4,2008-01-01,Role-Playing,0.28,0.01,0.12,0.03,0.45
14421,ARMORED CORE 4,2008-01-01,Role-Playing,0.28,0.01,0.12,0.03,0.45
14474,ARMORED CORE SL: SILENT LINE PORTABLE,2009-01-01,Simulation,0.0,0.0,0.03,0.0,0.03
12171,ARMORED CORE V,2010-01-01,Sports,0.22,0.07,0.28,0.03,0.62
13043,ARMORED CORE: FORMULA FRONT EXTREME BATTLE,2004-01-01,Simulation,0.05,0.0,0.0,0.0,0.05
8162,ARMORED CORE: LAST RAVEN,2005-01-01,Simulation,0.05,0.04,0.08,0.01,0.18
14541,ARMORED CORE: LAST RAVEN PORTABLE,2010-01-01,Simulation,0.0,0.0,0.03,0.0,0.03
6583,ARMORED CORE: MASTER OF ARENA,1999-01-01,Simulation,0.07,0.05,0.13,0.02,0.26
6529,ARMORED CORE: NEXUS,2004-01-01,Simulation,0.06,0.05,0.14,0.02,0.26
12196,ARMORED CORE: NINE BREAKER,2004-01-01,Simulation,0.03,0.03,0.0,0.01,0.07
6256,ARMORED CORE: PROJECT PHANTASMA,1997-01-01,Simulation,0.06,0.04,0.15,0.02,0.28
5744,ARMORED CORE: SILENT LINE,2003-01-01,Simulation,0.07,0.06,0.16,0.02,0.31
9974,ARMORED CORE: VERDICT DAY,2013-01-01,Simulation,0.0,0.0,0.12,0.0,0.12
10456,ARMY CORPS OF HELL,2011-01-01,Action,0.05,0.04,0.0,0.02,0.1
1546,ARMY MEN 3D,1999-01-01,Action,1.1,0.14,0.0,0.04,1.28
4460,ARMY MEN WORLD WAR: FINAL FRONT,2001-01-01,Action,0.24,0.17,0.0,0.03,0.44
5836,"ARMY MEN WORLD WAR: LAND, SEA, AIR",2000-01-01,Action,0.17,0.12,0.0,0.02,0.3
10651,ARMY MEN WORLD WAR: TEAM ASSAULT,2001-01-01,Action,0.06,0.04,0.0,0.01,0.1
2432,ARMY MEN: AIR ATTACK,1999-01-01,Action,0.47,0.32,0.0,0.06,0.85
5901,ARMY MEN: AIR ATTACK 2,2000-01-01,Action,0.17,0.11,0.0,0.02,0.3
6874,ARMY MEN: AIR COMBAT,2000-01-01,Action,0.19,0.05,0.0,0.0,0.24
16311,ARMY MEN: AIR COMBAT - THE ELITE MISSIONS,2003-01-01,Shooter,0.01,0.0,0.0,0.0,0.01
15777,ARMY MEN: MAJOR MALFUNCTION,2006-01-01,Shooter,0.01,0.0,0.0,0.0,0.02
6128,ARMY MEN: SARGE'S HEROES,2002-01-01,Sports,0.99,0.33,0.0,0.05,1.37
2835,ARMY OF TWO,2007-01-01,Sports,1.83,0.64,0.04,0.31,2.82
10236,ARMY OF TWO: THE 40TH DAY,2007-01-01,Adventure,1.1800000000000002,0.64,0.01,0.28,2.12
10236,ARMY OF TWO: THE 40TH DAY,2007-01-01,Adventure,1.1800000000000002,0.64,0.01,0.28,2.12
12737,ARMY OF TWO: THE DEVIL'S CARTEL,2012-01-01,Sports,0.27,0.18,0.01,0.07,0.54
15500,ARMY RESCUE,2009-01-01,Shooter,0.02,0.0,0.0,0.0,0.02
599,ART ACADEMY,2010-01-01,Misc,0.28,1.68,0.33,0.28,2.57
16459,ART ACADEMY: HOME STUDIO,2015-01-01,Misc,0.0,0.0,0.01,0.0,0.01
16459,ART ACADEMY: HOME STUDIO,2015-01-01,Misc,0.0,0.0,0.01,0.0,0.01
4249,ART ACADEMY: LESSONS FOR EVERYONE,2012-01-01,Action,0.2,0.03,0.21,0.02,0.46
13916,ART OF FIGHTING 3: THE PATH OF THE WARRIOR,1996-01-01,Fighting,0.0,0.0,0.04,0.0,0.04
13463,ART OF FIGHTING ANTHOLOGY,2006-01-01,Fighting,0.02,0.02,0.0,0.01,0.04
14292,ARTHUR AND THE INVISIBLES,2007-01-01,Adventure,0.03,0.0,0.0,0.0,0.03
13067,ARTHUR! READY TO RACE,2000-01-01,Racing,0.03,0.02,0.0,0.0,0.05
13122,ARX FATALIS,2003-01-01,Role-Playing,0.04,0.01,0.0,0.0,0.05
9982,ASH: ARCHAIC SEALED HEAT,2007-01-01,Role-Playing,0.0,0.0,0.12,0.0,0.12
4072,ASPHALT 3D,2011-01-01,Racing,0.27,0.16,0.02,0.04,0.49
6988,ASPHALT: INJECTION,2011-01-01,Action,0.14,0.06,0.0,0.04,0.23
3380,ASPHALT: URBAN GT,2004-01-01,Racing,0.31,0.22,0.0,0.06,0.6
9041,ASPHALT: URBAN GT 2,2006-01-01,Racing,0.09,0.04,0.0,0.01,0.14
9041,ASPHALT: URBAN GT 2,2006-01-01,Racing,0.09,0.04,0.0,0.01,0.14
9041,ASPHALT: URBAN GT 2,2006-01-01,Racing,0.09,0.04,0.0,0.01,0.14
2640,ASSASSIN'S CREED,2009-01-01,Misc,5.199999999999998,4.48,0.16,1.46,11.3
2640,ASSASSIN'S CREED,2009-01-01,Misc,5.199999999999998,4.48,0.16,1.46,11.3
14085,ASSASSIN'S CREED CHRONICLES: CHINA,2015-01-01,Action,0.0,0.03,0.0,0.01,0.04
3862,ASSASSIN'S CREED II,2005-01-01,Adventure,5.65,3.96,0.29,1.49,11.41
3862,ASSASSIN'S CREED II,2005-01-01,Adventure,5.65,3.96,0.29,1.49,11.41
6143,ASSASSIN'S CREED II: DISCOVERY,2009-01-01,Action,0.15,0.11,0.0,0.03,0.28
7707,ASSASSIN'S CREED III,2007-01-01,Action,6.24,4.93,0.19,1.74,13.1
1288,ASSASSIN'S CREED III: LIBERATION,2012-01-01,Action,0.58,0.55,0.06,0.28,1.47
10928,ASSASSIN'S CREED IV: BLACK FLAG,2004-01-01,Misc,6.169999999999999,5.18,0.2,1.65,13.159999999999998
9518,ASSASSIN'S CREED SYNDICATE,2002-01-01,Strategy,1.5100000000000002,2.56,0.06,0.63,4.76
9518,ASSASSIN'S CREED SYNDICATE,2002-01-01,Strategy,1.5100000000000002,2.56,0.06,0.63,4.76
13155,ASSASSIN'S CREED: ALTAIR'S CHRONICLES,2008-01-01,Platform,0.03,0.01,0.0,0.0,0.05
1605,ASSASSIN'S CREED: BLOODLINES,2009-01-01,Action,0.43,0.48,0.05,0.28,1.24
4281,ASSASSIN'S CREED: BROTHERHOOD,2009-01-01,Platform,4.86,1.3,0.14,0.64,6.93
3252,ASSASSIN'S CREED: REVELATIONS,2011-01-01,Action,3.8,3.97,0.14,1.29,9.19
15430,ASSASSIN'S CREED: ROGUE,2006-01-01,Simulation,1.08,1.02,0.06,0.33,2.49
15430,ASSASSIN'S CREED: ROGUE,2006-01-01,Simulation,1.08,1.02,0.06,0.33,2.49
4345,ASSASSIN'S CREED: UNITY,2008-01-01,Fighting,3.61,3.18,0.08,1.05,7.93
9583,ASSASSINATION CLASSROOM: GRAND SIEGE ON KURO-SENSEI,2015-01-01,Action,0.0,0.0,0.13,0.0,0.13
7151,ASSAULT,1982-01-01,Action,0.21,0.01,0.0,0.0,0.22
13480,ASSAULT RIGS,1996-01-01,Action,0.02,0.02,0.0,0.0,0.04
15855,ASSAULT SUIT LEYNOS,2016-01-01,Shooter,0.01,0.0,0.0,0.0,0.02
9575,ASSAULT: RETRIBUTION,1998-01-01,Action,0.07,0.05,0.0,0.01,0.13
14121,ASTERIX & OBELIX: KICK BUTTIX,2004-01-01,Action,0.02,0.01,0.0,0.0,0.03
2040,ASTEROIDS,2014-01-01,Action,4.64,0.69,0.0,0.12,5.459999999999999
8584,ASTEROIDS HYPER 64,1999-01-01,Shooter,0.13,0.03,0.0,0.0,0.16
14179,ASTONISHIA STORY,2006-01-01,Role-Playing,0.03,0.0,0.0,0.0,0.03
11247,ASTRO BOY,2004-01-01,Action,0.04,0.03,0.0,0.01,0.09
11032,ASTRO BOY: OMEGA FACTOR,2003-01-01,Action,0.06,0.02,0.0,0.0,0.09
5802,ASTROBLAST,1981-01-01,Action,0.29,0.02,0.0,0.0,0.31
14071,ASTROLOGY DS,2009-01-01,Misc,0.03,0.0,0.0,0.0,0.04
11687,ASURA'S WRATH,2012-01-01,Shooter,0.33,0.18,0.06999999999999999,0.07,0.6499999999999999
11687,ASURA'S WRATH,2012-01-01,Shooter,0.33,0.18,0.06999999999999999,0.07,0.6499999999999999
8056,ATARI ANNIVERSARY ADVANCE,2002-01-01,Misc,0.13,0.05,0.0,0.0,0.18
8147,ATARI ANNIVERSARY EDITION REDUX,2000-01-01,Misc,0.1,0.07,0.0,0.01,0.18
11512,ATARI ANTHOLOGY,2009-01-01,Sports,0.52,0.06000000000000001,0.0,0.06000000000000001,0.65
11512,ATARI ANTHOLOGY,2009-01-01,Sports,0.52,0.06000000000000001,0.0,0.06000000000000001,0.65
10967,ATARI CLASSICS EVOLVED,2007-01-01,Misc,0.08,0.0,0.0,0.01,0.09
9161,ATARI'S GREATEST HITS: VOLUME 1,2010-01-01,Misc,0.13,0.0,0.0,0.01,0.14
12394,ATARI'S GREATEST HITS: VOLUME 2,2011-01-01,Misc,0.06,0.0,0.0,0.0,0.06
9795,ATELIER ANNIE: ALCHEMISTS OF SERA ISLAND,2009-01-01,Role-Playing,0.08,0.0,0.03,0.01,0.12
12392,ATELIER IRIS 2: THE AZOTH OF DESTINY,2005-01-01,Role-Playing,0.03,0.02,0.0,0.01,0.06
13771,ATELIER IRIS 3: GRAND PHANTASM (JP SALES),2006-01-01,Role-Playing,0.0,0.0,0.04,0.0,0.04
13771,ATELIER IRIS 3: GRAND PHANTASM (JP SALES),2006-01-01,Role-Playing,0.0,0.0,0.04,0.0,0.04
6003,ATELIER IRIS 3: GRAND PHANTASM (US SALES),2006-01-01,Role-Playing,0.14,0.11,0.0,0.04,0.29
8742,ATELIER IRIS: ETERNAL MANA,2004-01-01,Role-Playing,0.08,0.06,0.0,0.02,0.15
14466,ATELIER SHALLIE PLUS: ALCHEMISTS OF THE DUSK SEA,2016-01-01,Role-Playing,0.0,0.0,0.03,0.0,0.03
7540,ATELIER SHALLIE: ALCHEMISTS OF THE DUSK SEA,2014-01-01,Role-Playing,0.06,0.05,0.08,0.02,0.2
15630,ATELIER TOTORI: THE ADVENTURER OF ARLAND,2008-01-01,Racing,0.12,0.07,0.3,0.03,0.52
15630,ATELIER TOTORI: THE ADVENTURER OF ARLAND,2008-01-01,Racing,0.12,0.07,0.3,0.03,0.52
6301,ATHENS 2004,2004-01-01,Sports,0.13,0.1,0.0,0.03,0.27
15470,ATLANTIC QUEST,2011-01-01,Puzzle,0.0,0.02,0.0,0.0,0.02
1558,ATLANTIS,1981-01-01,Shooter,1.18,0.08,0.0,0.01,1.27
14536,ATOMIC BETTY,2005-01-01,Puzzle,0.02,0.01,0.0,0.0,0.03
4679,ATTACK ON TITAN: HUMANITY IN CHAINS,2013-01-01,Action,0.0,0.0,0.41,0.0,0.41
642,ATV OFFROAD FURY,2001-01-01,Racing,2.07,0.26,0.0,0.08,2.41
749,ATV OFFROAD FURY 2,2002-01-01,Racing,1.92,0.2,0.0,0.06,2.18
1670,ATV OFFROAD FURY 3,2004-01-01,Racing,1.0,0.04,0.0,0.16,1.2
4251,ATV OFFROAD FURY PRO,2006-01-01,Racing,0.37,0.04,0.0,0.05,0.46
3510,ATV OFFROAD FURY: BLAZIN' TRAILS,2005-01-01,Racing,0.53,0.0,0.0,0.04,0.57
12998,ATV QUAD POWER RACING 2,2002-01-01,Racing,0.99,0.45,0.0,0.13,1.57
5226,ATV/MONSTER TRUCK MAYHEM,2007-01-01,Racing,0.33,0.0,0.0,0.02,0.36
10291,ATV: QUAD FRENZY,2005-01-01,Racing,0.1,0.0,0.0,0.01,0.11
8585,ATV: QUAD POWER RACING,2001-01-01,Action,0.76,0.46,0.0,0.07,1.3
11618,AUTO DESTRUCT,1998-01-01,Action,0.04,0.03,0.0,0.01,0.08
4189,AUTOMOBILI LAMBORGHINI,1997-01-01,Racing,0.28,0.17,0.0,0.01,0.47
6782,AVALON CODE,2008-01-01,Role-Playing,0.11,0.0,0.12,0.01,0.24
6782,AVALON CODE,2008-01-01,Role-Playing,0.11,0.0,0.12,0.01,0.24
14421,AWAY: SHUFFLE DUNGEON,2008-01-01,Role-Playing,0.02,0.0,0.0,0.0,0.03
14421,AWAY: SHUFFLE DUNGEON,2008-01-01,Role-Playing,0.02,0.0,0.0,0.0,0.03
15501,AZADA,2012-01-01,Puzzle,0.0,0.02,0.0,0.0,0.02
9378,AZURE DREAMS,1997-01-01,Role-Playing,0.07,0.05,0.0,0.01,0.13
16475,AZURE STRIKER GUNVOLT: STRIKER PACK,2016-01-01,Action,0.0,0.0,0.01,0.0,0.01
6849,AZURIK: RISE OF PERATHIA,2001-01-01,Action,0.18,0.05,0.0,0.01,0.24
13540,B'S-LOG PARTY♪,2010-01-01,Adventure,0.0,0.0,0.04,0.0,0.04
15398,B-17: FORTRESS IN THE SKY,2007-01-01,Simulation,0.02,0.0,0.0,0.0,0.02
